duration,protocol_type,service,flag,src_bytes,hot,logged_in,num_compromised,root_shell,num_file_creations,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,connection_type
0.0,tcp,http,SF,167.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,255.0,1.0,0.0,0.25,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,232.0,0.0,1,0.0,0.0,0.0,0.0,0,6.0,9.0,0.0,0.0,1.0,0.0,0.33,6.0,255.0,1.0,0.0,0.17,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,379.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,255.0,1.0,0.0,0.12,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,325.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,12.0,0.0,0.0,1.0,0.0,0.5,5.0,255.0,1.0,0.0,0.2,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,153.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,216.0,0.0,1,0.0,0.0,0.0,0.0,0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,255.0,1.0,0.0,0.1,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,261.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,16.0,0.0,0.0,1.0,0.0,0.12,9.0,255.0,1.0,0.0,0.11,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,200.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.06,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,196.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,202.0,0.0,1,0.0,0.0,0.0,0.0,0,22.0,22.0,0.0,0.0,1.0,0.0,0.0,22.0,255.0,1.0,0.0,0.05,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,212.0,0.0,1,0.0,0.0,0.0,0.0,0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,255.0,1.0,0.0,0.11,0.06,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,213.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,4.0,0.0,0.0,1.0,0.0,0.5,19.0,255.0,1.0,0.0,0.05,0.06,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,213.0,0.0,1,0.0,0.0,0.0,0.0,0,13.0,14.0,0.0,0.0,1.0,0.0,0.14,29.0,255.0,1.0,0.0,0.03,0.06,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,271.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,9.0,0.0,0.0,1.0,0.0,0.22,7.0,255.0,1.0,0.0,0.14,0.06,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,284.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,14.0,0.0,0.0,1.0,0.0,0.36,17.0,255.0,1.0,0.0,0.06,0.06,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,296.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,16.0,0.0,0.0,1.0,0.0,0.25,27.0,255.0,1.0,0.0,0.04,0.06,0.0,0.0,0.0,normal.
3.0,tcp,http,SF,148.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,21.0,0.0,0.0,1.0,0.0,0.14,1.0,255.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,320.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,255.0,1.0,0.0,0.09,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,225.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,255.0,1.0,0.0,0.05,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,287.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,31.0,255.0,1.0,0.0,0.03,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,217.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,23.0,0.0,0.0,1.0,0.0,0.09,41.0,255.0,1.0,0.0,0.02,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,185.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,51.0,255.0,1.0,0.0,0.02,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,185.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,61.0,255.0,1.0,0.0,0.02,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,185.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,71.0,255.0,1.0,0.0,0.01,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,244.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,81.0,255.0,1.0,0.0,0.01,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,233.0,0.0,1,0.0,0.0,0.0,0.0,0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,91.0,255.0,1.0,0.0,0.01,0.07,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,239.0,0.0,1,0.0,0.0,0.0,0.0,0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,101.0,255.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,242.0,0.0,1,0.0,0.0,0.0,0.0,0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,111.0,255.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,217.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,121.0,255.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,300.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,16.0,0.0,0.0,1.0,0.0,0.19,131.0,255.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,218.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,9.0,0.0,0.0,1.0,0.0,0.33,141.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,242.0,0.0,1,0.0,0.0,0.0,0.0,0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,151.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,218.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,161.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,219.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,171.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,312.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,181.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,288.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,191.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,243.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,201.0,255.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,241.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,211.0,255.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,184.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,221.0,255.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,239.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,231.0,255.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,239.0,0.0,1,0.0,0.0,0.0,0.0,0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,241.0,255.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,233.0,0.0,1,0.0,0.0,0.0,0.0,0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,251.0,255.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,238.0,0.0,1,0.0,0.0,0.0,0.0,0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,236.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,226.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,182.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,255.0,1.0,0.0,0.33,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,174.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,255.0,1.0,0.0,0.12,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,145.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,255.0,1.0,0.0,0.06,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,237.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,216.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,315.0,0.0,1,0.0,0.0,0.0,0.0,0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,22.0,255.0,1.0,0.0,0.05,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,307.0,0.0,1,0.0,0.0,0.0,0.0,0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,32.0,255.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,335.0,0.0,1,0.0,0.0,0.0,0.0,0,6.0,7.0,0.0,0.14,1.0,0.0,0.29,42.0,255.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,296.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,255.0,1.0,0.0,0.25,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,196.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,255.0,1.0,0.0,0.07,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,194.0,0.0,1,0.0,0.0,0.0,0.0,0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,24.0,255.0,1.0,0.0,0.04,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,211.0,0.0,1,0.0,0.0,0.0,0.0,0,8.0,9.0,0.0,0.0,1.0,0.0,0.22,34.0,255.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,229.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,9.0,0.0,0.0,1.0,0.0,0.22,5.0,255.0,1.0,0.0,0.2,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,229.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,255.0,1.0,0.0,0.07,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,326.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,45.0,0.0,0.0,1.0,0.0,0.07,4.0,255.0,1.0,0.0,0.25,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,214.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,255.0,1.0,0.0,0.14,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,225.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,255.0,1.0,0.0,0.06,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,225.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,9.0,0.0,0.0,1.0,0.0,0.22,27.0,255.0,1.0,0.0,0.04,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,225.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,37.0,255.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,236.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,255.0,1.0,0.0,0.2,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,236.0,0.0,1,0.0,0.0,0.0,0.0,0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,15.0,255.0,1.0,0.0,0.07,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,215.0,0.0,1,0.0,0.0,0.0,0.0,0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,255.0,1.0,0.0,0.04,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,338.0,0.0,1,0.0,0.0,0.0,0.0,0,8.0,18.0,0.0,0.0,1.0,0.0,0.11,8.0,255.0,1.0,0.0,0.12,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,353.0,0.0,1,0.0,0.0,0.0,0.0,0,18.0,32.0,0.0,0.0,1.0,0.0,0.06,18.0,255.0,1.0,0.0,0.06,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,352.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,255.0,1.0,0.0,0.04,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,350.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,38.0,255.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,184.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,187.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,201.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,22.0,255.0,1.0,0.0,0.05,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,189.0,0.0,1,0.0,0.0,0.0,0.0,0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,32.0,255.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,285.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,42.0,255.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,294.0,0.0,1,0.0,0.0,0.0,0.0,0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,52.0,255.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,218.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,255.0,1.0,0.0,0.33,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,237.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,13.0,0.0,0.0,1.0,0.0,0.15,13.0,255.0,1.0,0.0,0.08,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,238.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,255.0,1.0,0.0,0.14,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,287.0,0.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,255.0,1.0,0.0,0.25,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,303.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,14.0,255.0,1.0,0.0,0.07,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,284.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,24.0,255.0,1.0,0.0,0.04,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,305.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,34.0,255.0,1.0,0.0,0.03,0.05,0.03,0.0,0.0,normal.
0.0,tcp,http,SF,228.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,221.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,225.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,255.0,1.0,0.0,0.05,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,216.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,32.0,255.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,215.0,0.0,1,0.0,0.0,0.0,0.0,0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,42.0,255.0,1.0,0.0,0.02,0.05,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,251.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,52.0,255.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,256.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.5,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,251.0,0.0,1,0.0,0.0,0.0,0.0,0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,255.0,1.0,0.0,0.08,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,205.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,22.0,255.0,1.0,0.0,0.05,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,198.0,0.0,1,0.0,0.0,0.0,0.0,0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,32.0,255.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,211.0,0.0,1,0.0,0.0,0.0,0.0,0,27.0,27.0,0.0,0.0,1.0,0.0,0.0,42.0,255.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,312.0,0.0,1,0.0,0.0,0.0,0.0,0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,52.0,255.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,297.0,0.0,1,0.0,0.0,0.0,0.0,0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,62.0,255.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,283.0,0.0,1,0.0,0.0,0.0,0.0,0,25.0,26.0,0.0,0.0,1.0,0.0,0.08,72.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,246.0,0.0,1,0.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,82.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,215.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,92.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,199.0,0.0,1,0.0,0.0,0.0,0.0,0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,102.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,205.0,0.0,1,0.0,0.0,0.0,0.0,0,21.0,21.0,0.0,0.0,1.0,0.0,0.0,112.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,228.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,12.0,0.0,0.0,1.0,0.0,0.17,122.0,255.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,188.0,0.0,1,0.0,0.0,0.0,0.0,0,9.0,10.0,0.0,0.0,1.0,0.0,0.2,9.0,255.0,1.0,0.0,0.11,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,191.0,0.0,1,0.0,0.0,0.0,0.0,0,19.0,20.0,0.0,0.0,1.0,0.0,0.1,19.0,255.0,1.0,0.0,0.05,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,238.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,17.0,0.0,0.0,1.0,0.0,0.24,29.0,255.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,149.0,0.0,1,0.0,0.0,0.0,0.0,0,17.0,27.0,0.0,0.0,1.0,0.0,0.15,39.0,255.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,149.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,49.0,255.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,204.0,0.0,1,0.0,0.0,0.0,0.0,0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,59.0,255.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,202.0,0.0,1,0.0,0.0,0.0,0.0,0,20.0,21.0,0.0,0.0,1.0,0.0,0.1,69.0,255.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,188.0,0.0,1,0.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,79.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,192.0,0.0,1,0.0,0.0,0.0,0.0,0,16.0,19.0,0.0,0.0,1.0,0.0,0.16,89.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,196.0,1.0,1,0.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,99.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,238.0,0.0,1,0.0,0.0,0.0,0.0,0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,109.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,207.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,119.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,201.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,129.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,201.0,0.0,1,0.0,0.0,0.0,0.0,0,17.0,18.0,0.0,0.0,1.0,0.0,0.11,139.0,255.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,normal.
48.0,tcp,http,SF,210.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,29.0,0.0,0.0,1.0,0.0,0.07,3.0,255.0,1.0,0.0,0.33,0.01,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,194.0,0.0,1,0.0,0.0,0.0,0.0,0,10.0,17.0,0.0,0.0,1.0,0.0,0.12,10.0,255.0,1.0,0.0,0.1,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,200.0,0.0,1,0.0,0.0,0.0,0.0,0,19.0,19.0,0.0,0.0,1.0,0.0,0.0,20.0,255.0,1.0,0.0,0.05,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,204.0,0.0,1,0.0,0.0,0.0,0.0,0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,30.0,255.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,279.0,0.0,1,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,255.0,1.0,0.0,0.12,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,194.0,0.0,1,0.0,0.0,0.0,0.0,0,1.0,8.0,0.0,0.0,1.0,0.0,0.25,18.0,255.0,1.0,0.0,0.06,0.02,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,204.0,0.0,1,0.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,255.0,1.0,0.0,0.17,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,204.0,0.0,1,0.0,0.0,0.0,0.0,0,7.0,8.0,0.0,0.0,1.0,0.0,0.25,7.0,255.0,1.0,0.0,0.14,0.03,0.0,0.0,0.0,normal.
0.0,tcp,http,SF,211.0,0.0,1,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,17.0,255.0,1.0,0.0,0.06,0.03,0.0,0.0,0.0,normal.
